,created_at,followers,friends_count,geo,hashtags,location,statuses_count,text,vader,day
1,2018-06-25 10:47:20+00:00,3494,4409,"40.72437070000001,-73.71540139999999,5mi",[],"New York , Bellerose",54660,SpaceX snaps up $130 million classified 2020 USAF satellite launch https://t.co/7mqM89Eagj via @Appy_Geek,0.0,2018-06-25
0,2018-07-02 23:52:06+00:00,82,171,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",33241,Here’s everything you need to know about the SpaceX Falcon Heavy rocket https://t.co/cngeUcUhhY,0.0,2018-07-02
1,2018-07-02 22:21:49+00:00,13942,9567,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",2725,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station https://t.co/jvgZivqLPl https://t.co/aYnVwJ4B4K,0.0,2018-07-02
2,2018-07-02 22:12:24+00:00,1335,2062,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",17655,"SpaceX Turns Focus to Vandenberg for Twilight Launch with Iridium-7 NET July 20
https://t.co/iaGWVl9y00",0.0,2018-07-02
3,2018-07-02 21:56:33+00:00,73,403,"34.0686206,-118.0275667,9.55mi","[{'text': 'SpaceX', 'indices': [23, 30]}, {'text': 'BFR', 'indices': [31, 35]}, {'text': 'rocket', 'indices': [36, 43]}]","California , El Monte",1108,"A rare sighting of the #SpaceX #BFR #rocket tooling. 

https://t.co/lw7lAsBImq",0.0,2018-07-02
4,2018-07-02 21:34:50+00:00,1569,1802,"34.0686206,-118.0275667,9.55mi","[{'text': 'LosAngeles', 'indices': [19, 30]}]","California , El Monte",3568,RT @MikeQuindazzi: #LosAngeles and the @PortofLA are home to the @SpaceX Big Falcon Rocket &gt;&gt; @futurism via @MikeQuindazzi CC @LAEDC @SoCal…,0.0,2018-07-02
5,2018-07-02 21:28:51+00:00,611,1539,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",9781,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
6,2018-07-02 21:04:27+00:00,5746,3082,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",29016,@MrKhagol @bcjordo It's the truth. I put up with LA for SpaceX,0.3182,2018-07-02
7,2018-07-02 20:17:06+00:00,5746,3082,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",29016,"@bcjordo Cool. You should consider it though... LA sucks; I mean, the weather is amazing, but really, the rest of i… https://t.co/mXgEiiQPIX",0.3182,2018-07-02
8,2018-07-02 20:12:39+00:00,5746,3082,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",29016,@bcjordo Check out our other IT-related openings: https://t.co/Ipu7uy4hIL,0.0,2018-07-02
9,2018-07-02 20:08:56+00:00,153,411,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",1340,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
10,2018-07-02 19:55:56+00:00,5746,3082,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",29016,@redbassett Have you looked at our openings? https://t.co/Ipu7uy4hIL,0.0,2018-07-02
11,2018-07-02 19:21:53+00:00,409,305,"34.0686206,-118.0275667,9.55mi","[{'text': 'spacex', 'indices': [36, 43]}, {'text': 'IridiumNEXT', 'indices': [44, 56]}]","California , El Monte",22301,RT @alias_amanda: Here’s the video. #spacex #IridiumNEXT https://t.co/mnVKrPjCcB,0.0,2018-07-02
12,2018-07-02 18:20:52+00:00,204,1905,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",31,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
13,2018-07-02 18:09:39+00:00,2889,3080,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",9364,"SpaceX Dragon Delivers 'World's Strongest Coffee,' Blueberries &amp; More to Space Station https://t.co/wJO4A6QW7X",0.4404,2018-07-02
14,2018-07-02 18:01:49+00:00,4845,5328,"34.0686206,-118.0275667,9.55mi","[{'text': 'SpaceX', 'indices': [0, 7]}, {'text': 'ISS', 'indices': [8, 12]}]","California , El Monte",14071,#SpaceX #ISS @KNX1070 @MottekOnMoney https://t.co/5LDA5mgxg9,0.0,2018-07-02
15,2018-07-02 17:49:12+00:00,1715,416,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",9051,"RT @standaloneSA: In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure while…",0.7845,2018-07-02
16,2018-07-02 17:42:44+00:00,1335,2062,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",17655,"SpaceX Dragon Cargo Ship Arrives at Space Station
https://t.co/lqcuVRqs9u",0.0,2018-07-02
17,2018-07-02 17:32:01+00:00,5746,3082,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",29016,"In case you're curious, my team is hiring for IT Operations folks. Come help us run and improve our infrastructure… https://t.co/90AJQ3JrPx",0.7845,2018-07-02
18,2018-07-02 17:00:22+00:00,1676,272,"34.0686206,-118.0275667,9.55mi","[{'text': 'AI', 'indices': [0, 3]}, {'text': 'flamethrowers', 'indices': [8, 22]}, {'text': 'ElonMusk', 'indices': [55, 64]}, {'text': 'SpaceX', 'indices': [90, 97]}]","California , El Monte",6705,"#AI and #flamethrowers are in, sports and music out at #ElonMusk’s experimental school at #SpaceX HQ… https://t.co/l7BNIyZePI",0.0,2018-07-02
19,2018-07-02 15:37:18+00:00,1335,2062,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",17655,"SpaceX Dragon Delivers 'World's Strongest Coffee,' Ice Cream &amp; More to Space Station
https://t.co/PKSfkrvbkY",0.4404,2018-07-02
20,2018-07-02 14:17:22+00:00,6230,291,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",19042,SpaceX Dragon Arrives At ISS https://t.co/jIOTmj4KdL,0.0,2018-07-02
21,2018-07-02 14:06:46+00:00,73,179,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",46839,"AP News: RT APHealthScience: SpaceX capsule arrives at the International Space Station with AI robot, ice cream and… https://t.co/TGeZaAua57",0.0,2018-07-02
22,2018-07-02 13:37:54+00:00,1034,2506,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",18152,@NASA @SpaceX @Space_Station How stupid is the space force idea by Trump?,-0.5267,2018-07-02
23,2018-07-01 22:17:35+00:00,3184,2,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",114540,"RT @Deebodragon: #1 @SpaceX gamer&gt;2,800 giveaway @ 7k Followers! New monthly Giveaway for SUBS!!!
@ https://t.co/T9V8qb7VWq…",0.0,2018-07-01
24,2018-07-01 21:32:37+00:00,829,840,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",2094,"#1 @SpaceX gamer&gt;2,800 giveaway @ 7k Followers! New monthly Giveaway for SUBS!!!
@ https://t.co/T9V8qb7VWq… https://t.co/TS9fS139vV",0.0,2018-07-01
25,2018-07-01 21:27:23+00:00,1628,1435,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",1836,https://t.co/JkcGy5b9YF,0.0,2018-07-01
26,2018-07-01 19:40:01+00:00,13679,12019,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",355717,SpaceX Launches CRS-15 Dragon Into Stunning Twilight to Space Station https://t.co/TSfOLvQLZW via @americaspace,0.3818,2018-07-01
27,2018-07-01 19:33:20+00:00,136,158,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",3370,"RT @Bill_Gross: Every one of these U.S. tech companies was founded by 1st or 2nd generation immigrants:

Apple
Google
Amazon
Facebook
Oracl…",0.1779,2018-07-01
28,2018-07-01 18:57:24+00:00,758,910,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",20093,"NASA astronaut Suni Williams' thoughts on SpaceX, Boeing spacesuits.
https://t.co/AVh0LzvBI5

via @GoogleNews",0.0,2018-07-01
29,2018-07-01 17:04:04+00:00,336,1509,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",349,This is why i get up every morning.  SpaceX's plan to fly you across the globe in 30 minutes https://t.co/mrpetIo952,0.0,2018-07-01
30,2018-07-01 16:34:47+00:00,1579,77,"34.0686206,-118.0275667,9.55mi","[{'text': 'NASA', 'indices': [96, 101]}, {'text': 'Mars', 'indices': [102, 107]}, {'text': 'Curiosity', 'indices': [108, 118]}, {'text': 'life', 'indices': [119, 124]}]","California , El Monte",11492,RT @SocialUnderGrnd: NASA Finds Signs of Potential Ancient Life on Mars https://t.co/dDsnyVWDHq #NASA #Mars #Curiosity #life #Extraterrestr…,0.0,2018-07-01
31,2018-07-01 16:34:02+00:00,4003,1451,"34.0686206,-118.0275667,9.55mi","[{'text': 'NASA', 'indices': [75, 80]}, {'text': 'Mars', 'indices': [81, 86]}, {'text': 'Curiosity', 'indices': [87, 97]}, {'text': 'life', 'indices': [98, 103]}, {'text': 'Extraterrestrial', 'indices': [104, 121]}, {'text': 'Space', 'indices': [122, 128]}, {'text': 'SpaceX', 'indices': [129, 136]}]","California , El Monte",4608,NASA Finds Signs of Potential Ancient Life on Mars https://t.co/dDsnyVWDHq #NASA #Mars #Curiosity #life #Extraterrestrial #Space #SpaceX,0.0,2018-07-01
32,2018-07-01 16:23:34+00:00,492,300,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",4952,RT @RocketJoy: Happy Pride from @SpaceX Out &amp; Allied! I’m proud to work for a company that is supportive of our LGBTQ employees! #PrideMont…,0.8997,2018-07-01
33,2018-07-01 16:02:56+00:00,1572,607,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",199619,"INSIDER: NASA astronaut Suni Williams' thoughts on SpaceX, Boeing spacesuits.
https://t.co/JnEYR0gKzL

via @GoogleNews",0.0,2018-07-01
34,2018-07-01 15:51:34+00:00,1176,2752,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",75016,RT @RocketJoy: Happy Pride from @SpaceX Out &amp; Allied! I’m proud to work for a company that is supportive of our LGBTQ employees! #PrideMont…,0.8997,2018-07-01
35,2018-06-30 23:01:41+00:00,148,279,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",18351,"RT @UrbanizeLA: Developer begins clearing site for six-story, 230-unit apartment complex  with retail next to @SpaceX headquarters in #Hawt…",0.0,2018-06-30
36,2018-06-30 22:59:28+00:00,148,279,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",18351,RT @UrbanizeLA: Mixed-use apartment complex next to @SpaceX set to begin construction in November https://t.co/ML7xjKU79R https://t.co/5f7f…,0.0,2018-06-30
37,2018-06-30 22:39:56+00:00,5547,499,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",17257,RT @UrbanizeLA: Mixed-use apartment complex next to @SpaceX set to begin construction in November https://t.co/ML7xjKU79R https://t.co/5f7f…,0.0,2018-06-30
38,2018-06-30 21:54:58+00:00,73,403,"34.0686206,-118.0275667,9.55mi","[{'text': 'ElonMusk', 'indices': [21, 30]}, {'text': 'SpaceX', 'indices': [31, 38]}, {'text': 'Tesla', 'indices': [39, 45]}]","California , El Monte",1108,"Imagine... Then do.

#ElonMusk #SpaceX #Tesla https://t.co/LnkJUh3N3c",0.0,2018-06-30
39,2018-06-30 21:21:54+00:00,5547,499,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",17257,"RT @UrbanizeLA: Developer begins clearing site for six-story, 230-unit apartment complex  with retail next to @SpaceX headquarters in #Hawt…",0.0,2018-06-30
40,2018-06-30 20:09:59+00:00,3454,1329,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",71689,Now even @elonmusk is getting in on the @FortniteGame with @SpaceX launches https://t.co/YFzT4SjCKJ,0.0,2018-06-30
41,2018-06-30 20:05:06+00:00,5,44,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",92,"SpaceX launches AI robot, strong coffee for station crew - ABC News - https://t.co/wjDiO55HIj via @ABC",0.5106,2018-06-30
42,2018-06-30 20:02:53+00:00,1186,837,"34.0686206,-118.0275667,9.55mi","[{'text': 'fashion', 'indices': [79, 87]}, {'text': 'ladyrocketspace', 'indices': [88, 104]}, {'text': 'gbsavant', 'indices': [105, 114]}]","California , El Monte",7602,"Friends in Space little girls love Lady Rocket Space fashion and Space message
#fashion #ladyrocketspace #gbsavant… https://t.co/SnAwedIzsW",0.7918,2018-06-30
43,2018-06-30 18:43:03+00:00,11,58,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",73,Digital viewing parties of the Fortnite rocket may well have surpassed those for SpaceX's actual rocket.,0.5859,2018-06-30
44,2018-06-30 17:48:02+00:00,1175,908,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",3971,Introducing Cimon: The AI robot with a @NASA mission blasted into space on a @SpaceX rocket.… https://t.co/dilKrE8C8E,0.0,2018-06-30
45,2018-06-30 17:22:05+00:00,2889,3080,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",9364,SpaceX Wins $130 Million Military Launch Contract for Falcon Heavy Rocket https://t.co/gBjV8ZymD2,0.5719,2018-06-30
46,2018-06-30 16:39:24+00:00,2,2,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",26,"Scary things about that new CIMON project by SpaceX is I had no say in it. Not that it was required, yet still... I… https://t.co/Oz59duvdt4",-0.6597,2018-06-30
47,2018-06-30 15:19:41+00:00,178,638,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",150,"My kid asked me to tweet this to @elonmusk with the caption: ""Finally, SpaceX sent a dragon capsule to Mars."" https://t.co/zhmijjCHmM",0.0,2018-06-30
48,2018-06-30 14:16:37+00:00,3792,4947,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",95196,@rollcall @northropgrumman Nope. @SpaceX,0.0,2018-06-30
49,2018-06-30 14:02:14+00:00,420,794,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",599,SpaceX is sending an AI robot ‘crew member’ to join the astronauts on the space station https://t.co/OJhnIMHbaw,0.296,2018-06-30
50,2018-06-30 13:55:25+00:00,495,2390,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",3963,@SierraNevCorp @spacechelle @Space_Station @SpaceX Lookin like Mr. Coffee. https://t.co/TAWEzohHPt,0.3612,2018-06-30
51,2018-06-30 13:35:35+00:00,2,66,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",11,"RT @Bill_Gross: Every one of these U.S. tech companies was founded by 1st or 2nd generation immigrants:

Apple
Google
Amazon
Facebook
Oracl…",0.1779,2018-06-30
52,2018-06-30 07:50:37+00:00,56,33,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",68095,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station via NASA https://t.co/DV28NVpc3R https://t.co/DyxOhK64kq,0.0,2018-06-30
53,2018-06-30 07:03:42+00:00,74,37,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",10765,Why Airbus Just Sent Its First Robot Into Space https://t.co/k7UUEy382W https://t.co/3sKmjJW4ps,0.0,2018-06-30
54,2018-06-30 06:06:38+00:00,191,737,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",2126,@elonmusk @SpaceX my mother is trying but failing explain what happens in this tube of magic. Please elaborate. Tha… https://t.co/mXGx8AKtLz,-0.3612,2018-06-30
55,2018-06-30 05:44:52+00:00,73,403,"34.0686206,-118.0275667,9.55mi","[{'text': 'SpaceX', 'indices': [0, 7]}, {'text': 'Mars', 'indices': [83, 88]}]","California , El Monte",1108,#SpaceX continues progressing towards its goal of being the first to get humans to #Mars. Check out this video for… https://t.co/YUPC8vWvv7,0.0,2018-06-30
56,2018-06-30 05:23:03+00:00,1723,2830,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",75934,SoCal Tech  SpaceX Launches Fifteenth Payload To ISS https://t.co/T5YmUkxenB Get Found -&gt; https://t.co/6rBZjAmiJi https://t.co/xVViW6kxY0,0.0,2018-06-30
57,2018-06-30 05:19:11+00:00,41968,1858,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",138498,Las sensacionales imágenes del lanzamiento del Dragón de SpaceX | La Opinión https://t.co/yoVDVDuyNe https://t.co/y7Niy0POmm,0.0,2018-06-30
58,2018-06-30 04:30:36+00:00,101,1282,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",1370,I liked a @YouTube video https://t.co/xcBaT9s6xd SpaceX - Early Morning Light Show - CRS-15 - 06-29-2018,0.4215,2018-06-30
59,2018-06-29 23:59:36+00:00,460,2076,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",433,Cool pics! https://t.co/a7ID3eyM3k,0.3802,2018-06-29
60,2018-06-29 23:41:30+00:00,187,470,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",101,great https://t.co/zsFs4TLL8P,0.6249,2018-06-29
61,2018-06-29 23:38:22+00:00,236,277,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",8223,dope https://t.co/kxFioUfWHU,0.0,2018-06-29
62,2018-06-29 22:27:37+00:00,293,900,"34.0686206,-118.0275667,9.55mi",[],"California , El Monte",16070,RT @RocketJoy: Happy Pride from @SpaceX Out &amp; Allied! I’m proud to work for a company that is supportive of our LGBTQ employees! #PrideMont…,0.8997,2018-06-29
63,2018-06-29 22:12:24+00:00,73,403,"34.0686206,-118.0275667,9.55mi","[{'text': 'SpaceX', 'indices': [0, 7]}, {'text': 'Falcon9', 'indices': [21, 29]}, {'text': 'Florida', 'indices': [101, 109]}]","California , El Monte",1108,#SpaceX launched the #Falcon9 block4 version for the last time earlier this morning. The launch from #Florida… https://t.co/g0jh9fZJww,0.128,2018-06-29
